Año,Semana,Entidad,Ax_003,Valor
2014,sem09,Veracruz,Sem.,2
2014,sem09,Veracruz,H,2
2014,sem09,Veracruz,M,4
2014,sem09,Yucatán,Sem.,3
2014,sem09,Yucatán,H,5
2014,sem09,Yucatán,M,6
2014,sem09,Zacatecas,Sem.,0
2014,sem09,Zacatecas,H,0
2014,sem09,Zacatecas,M,1
2014,sem10,Aguascalientes,Sem.,0
2014,sem10,Aguascalientes,H,0
2014,sem10,Aguascalientes,M,0
2014,sem10,Baja California,Sem.,2
2014,sem10,Baja California,H,5
2014,sem10,Baja California,M,16
2014,sem10,Baja California Sur,Sem.,1
2014,sem10,Baja California Sur,H,0
2014,sem10,Baja California Sur,M,1
2014,sem10,Campeche,Sem.,1
2014,sem10,Campeche,H,4
2014,sem10,Campeche,M,4
2014,sem10,Coahuila,Sem.,1
2014,sem10,Coahuila,H,3
2014,sem10,Coahuila,M,7
2014,sem10,Colima,Sem.,0
2014,sem10,Colima,H,0
2014,sem10,Colima,M,2
2014,sem10,Chiapas,Sem.,1
2014,sem10,Chiapas,H,4
2014,sem10,Chiapas,M,5
2014,sem10,Chihuahua,Sem.,3
2014,sem10,Chihuahua,H,2
2014,sem10,Chihuahua,M,13
2014,sem10,Ciudad de México,Sem.,1
2014,sem10,Ciudad de México,H,6
2014,sem10,Ciudad de México,M,5
2014,sem10,Durango,Sem.,0
2014,sem10,Durango,H,2
2014,sem10,Durango,M,3
2014,sem10,Guanajuato,Sem.,0
2014,sem10,Guanajuato,H,0
2014,sem10,Guanajuato,M,1
2014,sem10,Guerrero,Sem.,2
2014,sem10,Guerrero,H,4
2014,sem10,Guerrero,M,4
2014,sem10,Hidalgo,Sem.,0
2014,sem10,Hidalgo,H,0
2014,sem10,Hidalgo,M,0
2014,sem10,Jalisco,Sem.,0
2014,sem10,Jalisco,H,1
2014,sem10,Jalisco,M,3
2014,sem10,México,Sem.,1
2014,sem10,México,H,13
2014,sem10,México,M,14
2014,sem10,Michoacán,Sem.,2
2014,sem10,Michoacán,H,9
2014,sem10,Michoacán,M,8
2014,sem10,Morelos,Sem.,0
2014,sem10,Morelos,H,0
2014,sem10,Morelos,M,5
2014,sem10,Nayarit,Sem.,0
2014,sem10,Nayarit,H,0
2014,sem10,Nayarit,M,8
2014,sem10,Nuevo León,Sem.,6
2014,sem10,Nuevo León,H,13
2014,sem10,Nuevo León,M,19
2014,sem10,Oaxaca,Sem.,0
2014,sem10,Oaxaca,H,4
2014,sem10,Oaxaca,M,4
2014,sem10,Puebla,Sem.,0
2014,sem10,Puebla,H,0
2014,sem10,Puebla,M,0
2014,sem10,Querétaro,Sem.,0
2014,sem10,Querétaro,H,0
2014,sem10,Querétaro,M,0
2014,sem10,Quintana Roo,Sem.,0
2014,sem10,Quintana Roo,H,1
2014,sem10,Quintana Roo,M,5
2014,sem10,San Luis Potosí,Sem.,0
2014,sem10,San Luis Potosí,H,3
2014,sem10,San Luis Potosí,M,1
2014,sem10,Sinaloa,Sem.,3
2014,sem10,Sinaloa,H,9
2014,sem10,Sinaloa,M,17
2014,sem10,Sonora,Sem.,1
2014,sem10,Sonora,H,13
2014,sem10,Sonora,M,16
2014,sem10,Tabasco,Sem.,0
2014,sem10,Tabasco,H,0
2014,sem10,Tabasco,M,2
2014,sem10,Tamaulipas,Sem.,3
2014,sem10,Tamaulipas,H,7
2014,sem10,Tamaulipas,M,11
2014,sem10,Tlaxcala,Sem.,0
2014,sem10,Tlaxcala,H,0
2014,sem10,Tlaxcala,M,0
2014,sem10,Veracruz,Sem.,0
2014,sem10,Veracruz,H,2
2014,sem10,Veracruz,M,4
2014,sem10,Yucatán,Sem.,0
2014,sem10,Yucatán,H,5
2014,sem10,Yucatán,M,6
2014,sem10,Zacatecas,Sem.,0
2014,sem10,Zacatecas,H,0
2014,sem10,Zacatecas,M,1
2014,sem11,Aguascalientes,Sem.,0
2014,sem11,Aguascalientes,H,0
2014,sem11,Aguascalientes,M,0
2014,sem11,Baja California,Sem.,3
2014,sem11,Baja California,H,7
2014,sem11,Baja California,M,17
2014,sem11,Baja California Sur,Sem.,0
2014,sem11,Baja California Sur,H,0
2014,sem11,Baja California Sur,M,1
2014,sem11,Campeche,Sem.,0
2014,sem11,Campeche,H,4
2014,sem11,Campeche,M,4
2014,sem11,Coahuila,Sem.,2
2014,sem11,Coahuila,H,3
2014,sem11,Coahuila,M,9
2014,sem11,Colima,Sem.,1
2014,sem11,Colima,H,0
2014,sem11,Colima,M,3
2014,sem11,Chiapas,Sem.,1
2014,sem11,Chiapas,H,4
2014,sem11,Chiapas,M,6
2014,sem11,Chihuahua,Sem.,3
2014,sem11,Chihuahua,H,3
2014,sem11,Chihuahua,M,15
2014,sem11,Ciudad de México,Sem.,7
2014,sem11,Ciudad de México,H,9
2014,sem11,Ciudad de México,M,9
2014,sem11,Durango,Sem.,0
2014,sem11,Durango,H,2
2014,sem11,Durango,M,3
2014,sem11,Guanajuato,Sem.,0
2014,sem11,Guanajuato,H,0
2014,sem11,Guanajuato,M,1
2014,sem11,Guerrero,Sem.,0
2014,sem11,Guerrero,H,4
2014,sem11,Guerrero,M,4
2014,sem11,Hidalgo,Sem.,2
2014,sem11,Hidalgo,H,1
2014,sem11,Hidalgo,M,1
2014,sem11,Jalisco,Sem.,2
2014,sem11,Jalisco,H,3
2014,sem11,Jalisco,M,3
2014,sem11,México,Sem.,3
2014,sem11,México,H,14
2014,sem11,México,M,16
2014,sem11,Michoacán,Sem.,0
2014,sem11,Michoacán,H,9
2014,sem11,Michoacán,M,8
2014,sem11,Morelos,Sem.,1
2014,sem11,Morelos,H,1
2014,sem11,Morelos,M,5
2014,sem11,Nayarit,Sem.,1
2014,sem11,Nayarit,H,0
2014,sem11,Nayarit,M,9
2014,sem11,Nuevo León,Sem.,3
2014,sem11,Nuevo León,H,14
2014,sem11,Nuevo León,M,21
2014,sem11,Oaxaca,Sem.,2
2014,sem11,Oaxaca,H,5
2014,sem11,Oaxaca,M,5
2014,sem11,Puebla,Sem.,0
2014,sem11,Puebla,H,0
2014,sem11,Puebla,M,0
2014,sem11,Querétaro,Sem.,0
2014,sem11,Querétaro,H,0
2014,sem11,Querétaro,M,0
2014,sem11,Quintana Roo,Sem.,2
2014,sem11,Quintana Roo,H,1
2014,sem11,Quintana Roo,M,7
2014,sem11,San Luis Potosí,Sem.,0
2014,sem11,San Luis Potosí,H,3
2014,sem11,San Luis Potosí,M,1
2014,sem11,Sinaloa,Sem.,2
2014,sem11,Sinaloa,H,11
2014,sem11,Sinaloa,M,17
2014,sem11,Sonora,Sem.,4
2014,sem11,Sonora,H,16
2014,sem11,Sonora,M,17
2014,sem11,Tabasco,Sem.,2
2014,sem11,Tabasco,H,0
2014,sem11,Tabasco,M,4
2014,sem11,Tamaulipas,Sem.,2
2014,sem11,Tamaulipas,H,7
2014,sem11,Tamaulipas,M,13
2014,sem11,Tlaxcala,Sem.,0
2014,sem11,Tlaxcala,H,0
2014,sem11,Tlaxcala,M,0
2014,sem11,Veracruz,Sem.,9
2014,sem11,Veracruz,H,3
2014,sem11,Veracruz,M,12
2014,sem11,Yucatán,Sem.,2
2014,sem11,Yucatán,H,6
2014,sem11,Yucatán,M,7
2014,sem11,Zacatecas,Sem.,0
2014,sem11,Zacatecas,H,0
2014,sem11,Zacatecas,M,1
2014,sem12,Aguascalientes,Sem.,1
2014,sem12,Aguascalientes,H,0
2014,sem12,Aguascalientes,M,1
2014,sem12,Baja California,Sem.,4
2014,sem12,Baja California,H,9
2014,sem12,Baja California,M,19
2014,sem12,Baja California Sur,Sem.,2
2014,sem12,Baja California Sur,H,0
2014,sem12,Baja California Sur,M,3
2014,sem12,Campeche,Sem.,1
2014,sem12,Campeche,H,5
2014,sem12,Campeche,M,4
2014,sem12,Coahuila,Sem.,3
2014,sem12,Coahuila,H,3
2014,sem12,Coahuila,M,12
2014,sem12,Colima,Sem.,0
2014,sem12,Colima,H,0
2014,sem12,Colima,M,3
2014,sem12,Chiapas,Sem.,0
2014,sem12,Chiapas,H,4
2014,sem12,Chiapas,M,6
2014,sem12,Chihuahua,Sem.,1
2014,sem12,Chihuahua,H,4
2014,sem12,Chihuahua,M,15
2014,sem12,Ciudad de México,Sem.,2
2014,sem12,Ciudad de México,H,10
2014,sem12,Ciudad de México,M,10
2014,sem12,Durango,Sem.,0
2014,sem12,Durango,H,2
2014,sem12,Durango,M,3
2014,sem12,Guanajuato,Sem.,1
2014,sem12,Guanajuato,H,0
2014,sem12,Guanajuato,M,2
2014,sem12,Guerrero,Sem.,1
2014,sem12,Guerrero,H,4
2014,sem12,Guerrero,M,5
2014,sem12,Hidalgo,Sem.,2
2014,sem12,Hidalgo,H,1
2014,sem12,Hidalgo,M,3
2014,sem12,Jalisco,Sem.,0
2014,sem12,Jalisco,H,3
2014,sem12,Jalisco,M,3
2014,sem12,México,Sem.,3
2014,sem12,México,H,16
2014,sem12,México,M,17
2014,sem12,Michoacán,Sem.,2
2014,sem12,Michoacán,H,10
2014,sem12,Michoacán,M,9
2014,sem12,Morelos,Sem.,2
2014,sem12,Morelos,H,2
2014,sem12,Morelos,M,6
2014,sem12,Nayarit,Sem.,0
2014,sem12,Nayarit,H,0
2014,sem12,Nayarit,M,9
2014,sem12,Nuevo León,Sem.,4
2014,sem12,Nuevo León,H,16
2014,sem12,Nuevo León,M,23
2014,sem12,Oaxaca,Sem.,0
2014,sem12,Oaxaca,H,5
2014,sem12,Oaxaca,M,5
2014,sem12,Puebla,Sem.,0
2014,sem12,Puebla,H,0
2014,sem12,Puebla,M,0
2014,sem12,Querétaro,Sem.,0
2014,sem12,Querétaro,H,0
2014,sem12,Querétaro,M,0
2014,sem12,Quintana Roo,Sem.,1
2014,sem12,Quintana Roo,H,1
2014,sem12,Quintana Roo,M,8
2014,sem12,San Luis Potosí,Sem.,1
2014,sem12,San Luis Potosí,H,4
2014,sem12,San Luis Potosí,M,1
2014,sem12,Sinaloa,Sem.,3
2014,sem12,Sinaloa,H,12
2014,sem12,Sinaloa,M,19
2014,sem12,Sonora,Sem.,0
2014,sem12,Sonora,H,16
2014,sem12,Sonora,M,17
2014,sem12,Tabasco,Sem.,1
2014,sem12,Tabasco,H,0
2014,sem12,Tabasco,M,5
2014,sem12,Tamaulipas,Sem.,3
2014,sem12,Tamaulipas,H,7
2014,sem12,Tamaulipas,M,16
2014,sem12,Tlaxcala,Sem.,0
2014,sem12,Tlaxcala,H,0
2014,sem12,Tlaxcala,M,0
2014,sem12,Veracruz,Sem.,1
2014,sem12,Veracruz,H,3
2014,sem12,Veracruz,M,13
2014,sem12,Yucatán,Sem.,0
2014,sem12,Yucatán,H,6
2014,sem12,Yucatán,M,7
2014,sem12,Zacatecas,Sem.,0
2014,sem12,Zacatecas,H,0
2014,sem12,Zacatecas,M,1
2014,sem13,Aguascalientes,Sem.,0
2014,sem13,Aguascalientes,H,0
2014,sem13,Aguascalientes,M,1
2014,sem13,Baja California,Sem.,0
2014,sem13,Baja California,H,9
2014,sem13,Baja California,M,19
2014,sem13,Baja California Sur,Sem.,1
2014,sem13,Baja California Sur,H,0
2014,sem13,Baja California Sur,M,4
2014,sem13,Campeche,Sem.,0
2014,sem13,Campeche,H,5
2014,sem13,Campeche,M,4
2014,sem13,Coahuila,Sem.,1
2014,sem13,Coahuila,H,3
2014,sem13,Coahuila,M,13
2014,sem13,Colima,Sem.,0
2014,sem13,Colima,H,0
2014,sem13,Colima,M,3
2014,sem13,Chiapas,Sem.,2
2014,sem13,Chiapas,H,4
2014,sem13,Chiapas,M,8
2014,sem13,Chihuahua,Sem.,0
2014,sem13,Chihuahua,H,4
2014,sem13,Chihuahua,M,15
2014,sem13,Ciudad de México,Sem.,2
2014,sem13,Ciudad de México,H,11
2014,sem13,Ciudad de México,M,11
2014,sem13,Durango,Sem.,0
2014,sem13,Durango,H,2
2014,sem13,Durango,M,3
2014,sem13,Guanajuato,Sem.,0
2014,sem13,Guanajuato,H,0
2014,sem13,Guanajuato,M,2
2014,sem13,Guerrero,Sem.,0
2014,sem13,Guerrero,H,4
2014,sem13,Guerrero,M,5
2014,sem13,Hidalgo,Sem.,1
2014,sem13,Hidalgo,H,1
2014,sem13,Hidalgo,M,4
2014,sem13,Jalisco,Sem.,0
2014,sem13,Jalisco,H,3
2014,sem13,Jalisco,M,3
2014,sem13,México,Sem.,4
2014,sem13,México,H,19
2014,sem13,México,M,18
2014,sem13,Michoacán,Sem.,2
2014,sem13,Michoacán,H,12
2014,sem13,Michoacán,M,9
2014,sem13,Morelos,Sem.,3
2014,sem13,Morelos,H,3
2014,sem13,Morelos,M,8
2014,sem13,Nayarit,Sem.,2
2014,sem13,Nayarit,H,2
2014,sem13,Nayarit,M,9
2014,sem13,Nuevo León,Sem.,3
2014,sem13,Nuevo León,H,16
2014,sem13,Nuevo León,M,26
2014,sem13,Oaxaca,Sem.,0
2014,sem13,Oaxaca,H,5
2014,sem13,Oaxaca,M,5
2014,sem13,Puebla,Sem.,1
2014,sem13,Puebla,H,1
2014,sem13,Puebla,M,0
2014,sem13,Querétaro,Sem.,0
2014,sem13,Querétaro,H,0
2014,sem13,Querétaro,M,0
2014,sem13,Quintana Roo,Sem.,1
2014,sem13,Quintana Roo,H,1
2014,sem13,Quintana Roo,M,9
2014,sem13,San Luis Potosí,Sem.,1
2014,sem13,San Luis Potosí,H,4
2014,sem13,San Luis Potosí,M,2
2014,sem13,Sinaloa,Sem.,4
2014,sem13,Sinaloa,H,13
2014,sem13,Sinaloa,M,22
2014,sem13,Sonora,Sem.,3
2014,sem13,Sonora,H,17
2014,sem13,Sonora,M,19
2014,sem13,Tabasco,Sem.,2
2014,sem13,Tabasco,H,1
2014,sem13,Tabasco,M,6
2014,sem13,Tamaulipas,Sem.,1
2014,sem13,Tamaulipas,H,8
2014,sem13,Tamaulipas,M,16
2014,sem13,Tlaxcala,Sem.,0
2014,sem13,Tlaxcala,H,0
2014,sem13,Tlaxcala,M,0
2014,sem13,Veracruz,Sem.,6
2014,sem13,Veracruz,H,5
2014,sem13,Veracruz,M,17
2014,sem13,Yucatán,Sem.,0
2014,sem13,Yucatán,H,6
2014,sem13,Yucatán,M,7
2014,sem13,Zacatecas,Sem.,0
2014,sem13,Zacatecas,H,0
2014,sem13,Zacatecas,M,1
2014,sem14,Aguascalientes,Sem.,0
2014,sem14,Aguascalientes,H,0
2014,sem14,Aguascalientes,M,1
2014,sem14,Baja California,Sem.,2
2014,sem14,Baja California,H,10
2014,sem14,Baja California,M,20
2014,sem14,Baja California Sur,Sem.,0
2014,sem14,Baja California Sur,H,0
2014,sem14,Baja California Sur,M,4
2014,sem14,Campeche,Sem.,1
2014,sem14,Campeche,H,6
2014,sem14,Campeche,M,4
2014,sem14,Coahuila,Sem.,1
2014,sem14,Coahuila,H,3
2014,sem14,Coahuila,M,14
2014,sem14,Colima,Sem.,0
2014,sem14,Colima,H,0
2014,sem14,Colima,M,3
2014,sem14,Chiapas,Sem.,0
2014,sem14,Chiapas,H,4
2014,sem14,Chiapas,M,8
2014,sem14,Chihuahua,Sem.,5
2014,sem14,Chihuahua,H,7
2014,sem14,Chihuahua,M,17
2014,sem14,Ciudad de México,Sem.,2
2014,sem14,Ciudad de México,H,11
2014,sem14,Ciudad de México,M,13
2014,sem14,Durango,Sem.,0
2014,sem14,Durango,H,2
2014,sem14,Durango,M,3
2014,sem14,Guanajuato,Sem.,0
2014,sem14,Guanajuato,H,0
2014,sem14,Guanajuato,M,2
2014,sem14,Guerrero,Sem.,0
2014,sem14,Guerrero,H,4
2014,sem14,Guerrero,M,5
2014,sem14,Hidalgo,Sem.,1
2014,sem14,Hidalgo,H,2
2014,sem14,Hidalgo,M,4
2014,sem14,Jalisco,Sem.,0
2014,sem14,Jalisco,H,3
2014,sem14,Jalisco,M,3
2014,sem14,México,Sem.,5
2014,sem14,México,H,22
2014,sem14,México,M,20
2014,sem14,Michoacán,Sem.,4
2014,sem14,Michoacán,H,14
2014,sem14,Michoacán,M,11
2014,sem14,Morelos,Sem.,0
2014,sem14,Morelos,H,3
2014,sem14,Morelos,M,8
2014,sem14,Nayarit,Sem.,2
2014,sem14,Nayarit,H,4
2014,sem14,Nayarit,M,9
2014,sem14,Nuevo León,Sem.,3
2014,sem14,Nuevo León,H,18
2014,sem14,Nuevo León,M,27
2014,sem14,Oaxaca,Sem.,1
2014,sem14,Oaxaca,H,5
2014,sem14,Oaxaca,M,6
2014,sem14,Puebla,Sem.,0
2014,sem14,Puebla,H,1
2014,sem14,Puebla,M,0
2014,sem14,Querétaro,Sem.,1
2014,sem14,Querétaro,H,1
2014,sem14,Querétaro,M,0
2014,sem14,Quintana Roo,Sem.,0
2014,sem14,Quintana Roo,H,1
2014,sem14,Quintana Roo,M,9
2014,sem14,San Luis Potosí,Sem.,0
2014,sem14,San Luis Potosí,H,4
2014,sem14,San Luis Potosí,M,2
2014,sem14,Sinaloa,Sem.,5
2014,sem14,Sinaloa,H,14
2014,sem14,Sinaloa,M,26
2014,sem14,Sonora,Sem.,3
2014,sem14,Sonora,H,19
2014,sem14,Sonora,M,20
2014,sem14,Tabasco,Sem.,0
2014,sem14,Tabasco,H,1
2014,sem14,Tabasco,M,6
2014,sem14,Tamaulipas,Sem.,2
2014,sem14,Tamaulipas,H,8
2014,sem14,Tamaulipas,M,18
2014,sem14,Tlaxcala,Sem.,0
2014,sem14,Tlaxcala,H,0
2014,sem14,Tlaxcala,M,0
2014,sem14,Veracruz,Sem.,15
2014,sem14,Veracruz,H,8
2014,sem14,Veracruz,M,29
2014,sem14,Yucatán,Sem.,3
2014,sem14,Yucatán,H,9
2014,sem14,Yucatán,M,7
2014,sem14,Zacatecas,Sem.,0
2014,sem14,Zacatecas,H,0
2014,sem14,Zacatecas,M,1
2014,sem15,Aguascalientes,Sem.,0
2014,sem15,Aguascalientes,H,0
2014,sem15,Aguascalientes,M,1
2014,sem15,Baja California,Sem.,0
2014,sem15,Baja California,H,10
2014,sem15,Baja California,M,20
2014,sem15,Baja California Sur,Sem.,0
2014,sem15,Baja California Sur,H,0
2014,sem15,Baja California Sur,M,4
2014,sem15,Campeche,Sem.,1
2014,sem15,Campeche,H,7
2014,sem15,Campeche,M,4
2014,sem15,Coahuila,Sem.,1
2014,sem15,Coahuila,H,4
2014,sem15,Coahuila,M,14
2014,sem15,Colima,Sem.,0
2014,sem15,Colima,H,0
2014,sem15,Colima,M,3
2014,sem15,Chiapas,Sem.,2
2014,sem15,Chiapas,H,5
2014,sem15,Chiapas,M,9
2014,sem15,Chihuahua,Sem.,1
2014,sem15,Chihuahua,H,7
2014,sem15,Chihuahua,M,18
2014,sem15,Ciudad de México,Sem.,5
2014,sem15,Ciudad de México,H,12
2014,sem15,Ciudad de México,M,17
2014,sem15,Durango,Sem.,0
2014,sem15,Durango,H,2
2014,sem15,Durango,M,3
2014,sem15,Guanajuato,Sem.,0
2014,sem15,Guanajuato,H,0
2014,sem15,Guanajuato,M,2
2014,sem15,Guerrero,Sem.,1
2014,sem15,Guerrero,H,4
2014,sem15,Guerrero,M,6
2014,sem15,Hidalgo,Sem.,1
2014,sem15,Hidalgo,H,3
2014,sem15,Hidalgo,M,4
2014,sem15,Jalisco,Sem.,1
2014,sem15,Jalisco,H,3
2014,sem15,Jalisco,M,4
2014,sem15,México,Sem.,3
2014,sem15,México,H,23
2014,sem15,México,M,22
2014,sem15,Michoacán,Sem.,1
2014,sem15,Michoacán,H,15
2014,sem15,Michoacán,M,11
2014,sem15,Morelos,Sem.,0
2014,sem15,Morelos,H,3
2014,sem15,Morelos,M,8
2014,sem15,Nayarit,Sem.,0
2014,sem15,Nayarit,H,4
2014,sem15,Nayarit,M,9
2014,sem15,Nuevo León,Sem.,3
2014,sem15,Nuevo León,H,20
2014,sem15,Nuevo León,M,28
2014,sem15,Oaxaca,Sem.,1
2014,sem15,Oaxaca,H,5
2014,sem15,Oaxaca,M,7
2014,sem15,Puebla,Sem.,0
2014,sem15,Puebla,H,1
2014,sem15,Puebla,M,0
2014,sem15,Querétaro,Sem.,1
2014,sem15,Querétaro,H,2
2014,sem15,Querétaro,M,0
2014,sem15,Quintana Roo,Sem.,0
2014,sem15,Quintana Roo,H,1
2014,sem15,Quintana Roo,M,9
2014,sem15,San Luis Potosí,Sem.,0
2014,sem15,San Luis Potosí,H,4
2014,sem15,San Luis Potosí,M,2
2014,sem15,Sinaloa,Sem.,5
2014,sem15,Sinaloa,H,16
2014,sem15,Sinaloa,M,29
2014,sem15,Sonora,Sem.,1
2014,sem15,Sonora,H,20
2014,sem15,Sonora,M,20
2014,sem15,Tabasco,Sem.,1
2014,sem15,Tabasco,H,2
2014,sem15,Tabasco,M,6
2014,sem15,Tamaulipas,Sem.,2
2014,sem15,Tamaulipas,H,9
2014,sem15,Tamaulipas,M,19
2014,sem15,Tlaxcala,Sem.,0
2014,sem15,Tlaxcala,H,0
2014,sem15,Tlaxcala,M,0
2014,sem15,Veracruz,Sem.,6
2014,sem15,Veracruz,H,11
2014,sem15,Veracruz,M,32
2014,sem15,Yucatán,Sem.,4
2014,sem15,Yucatán,H,10
2014,sem15,Yucatán,M,10
2014,sem15,Zacatecas,Sem.,0
2014,sem15,Zacatecas,H,0
2014,sem15,Zacatecas,M,1
2014,sem16,Aguascalientes,Sem.,0
2014,sem16,Aguascalientes,H,0
2014,sem16,Aguascalientes,M,1
2014,sem16,Baja California,Sem.,1
2014,sem16,Baja California,H,10
2014,sem16,Baja California,M,21
2014,sem16,Baja California Sur,Sem.,0
2014,sem16,Baja California Sur,H,0
2014,sem16,Baja California Sur,M,4
2014,sem16,Campeche,Sem.,0
2014,sem16,Campeche,H,7
2014,sem16,Campeche,M,4
2014,sem16,Coahuila,Sem.,2
2014,sem16,Coahuila,H,5
2014,sem16,Coahuila,M,15
2014,sem16,Colima,Sem.,1
2014,sem16,Colima,H,1
2014,sem16,Colima,M,3
2014,sem16,Chiapas,Sem.,0
2014,sem16,Chiapas,H,5
2014,sem16,Chiapas,M,9
2014,sem16,Chihuahua,Sem.,4
2014,sem16,Chihuahua,H,8
2014,sem16,Chihuahua,M,21
2014,sem16,Ciudad de México,Sem.,6
2014,sem16,Ciudad de México,H,15
2014,sem16,Ciudad de México,M,20
2014,sem16,Durango,Sem.,0
2014,sem16,Durango,H,2
2014,sem16,Durango,M,3
2014,sem16,Guanajuato,Sem.,0
2014,sem16,Guanajuato,H,0
2014,sem16,Guanajuato,M,2
2014,sem16,Guerrero,Sem.,2
2014,sem16,Guerrero,H,4
2014,sem16,Guerrero,M,8
2014,sem16,Hidalgo,Sem.,0
2014,sem16,Hidalgo,H,3
2014,sem16,Hidalgo,M,4
2014,sem16,Jalisco,Sem.,1
2014,sem16,Jalisco,H,3
2014,sem16,Jalisco,M,5
2014,sem16,México,Sem.,4
2014,sem16,México,H,23
2014,sem16,México,M,26
2014,sem16,Michoacán,Sem.,2
2014,sem16,Michoacán,H,16
2014,sem16,Michoacán,M,12
2014,sem16,Morelos,Sem.,0
2014,sem16,Morelos,H,3
2014,sem16,Morelos,M,8
2014,sem16,Nayarit,Sem.,0
2014,sem16,Nayarit,H,4
2014,sem16,Nayarit,M,9
2014,sem16,Nuevo León,Sem.,6
2014,sem16,Nuevo León,H,22
2014,sem16,Nuevo León,M,32
2014,sem16,Oaxaca,Sem.,1
2014,sem16,Oaxaca,H,5
2014,sem16,Oaxaca,M,8
2014,sem16,Puebla,Sem.,1
2014,sem16,Puebla,H,1
2014,sem16,Puebla,M,1
2014,sem16,Querétaro,Sem.,0
2014,sem16,Querétaro,H,2
2014,sem16,Querétaro,M,0
2014,sem16,Quintana Roo,Sem.,0
2014,sem16,Quintana Roo,H,1
2014,sem16,Quintana Roo,M,9
2014,sem16,San Luis Potosí,Sem.,0
2014,sem16,San Luis Potosí,H,4
2014,sem16,San Luis Potosí,M,2
2014,sem16,Sinaloa,Sem.,2
2014,sem16,Sinaloa,H,17
2014,sem16,Sinaloa,M,30
2014,sem16,Sonora,Sem.,3
2014,sem16,Sonora,H,20
2014,sem16,Sonora,M,23
2014,sem16,Tabasco,Sem.,0
2014,sem16,Tabasco,H,2
2014,sem16,Tabasco,M,6
2014,sem16,Tamaulipas,Sem.,3
2014,sem16,Tamaulipas,H,10
2014,sem16,Tamaulipas,M,21
2014,sem16,Tlaxcala,Sem.,0
2014,sem16,Tlaxcala,H,0
2014,sem16,Tlaxcala,M,0
2014,sem16,Veracruz,Sem.,2
2014,sem16,Veracruz,H,11
2014,sem16,Veracruz,M,34
2014,sem16,Yucatán,Sem.,1
2014,sem16,Yucatán,H,11
2014,sem16,Yucatán,M,10
2014,sem16,Zacatecas,Sem.,0
2014,sem16,Zacatecas,H,0
2014,sem16,Zacatecas,M,1
2014,sem17,Aguascalientes,Sem.,1
2014,sem17,Aguascalientes,H,0
2014,sem17,Aguascalientes,M,2
2014,sem17,Baja California,Sem.,3
2014,sem17,Baja California,H,10
2014,sem17,Baja California,M,24
2014,sem17,Baja California Sur,Sem.,0
2014,sem17,Baja California Sur,H,0
2014,sem17,Baja California Sur,M,4
2014,sem17,Campeche,Sem.,0
2014,sem17,Campeche,H,7
2014,sem17,Campeche,M,4
2014,sem17,Coahuila,Sem.,3
2014,sem17,Coahuila,H,8
2014,sem17,Coahuila,M,15
2014,sem17,Colima,Sem.,0
2014,sem17,Colima,H,1
2014,sem17,Colima,M,3
2014,sem17,Chiapas,Sem.,2
2014,sem17,Chiapas,H,7
2014,sem17,Chiapas,M,9
2014,sem17,Chihuahua,Sem.,2
2014,sem17,Chihuahua,H,9
2014,sem17,Chihuahua,M,22
2014,sem17,Ciudad de México,Sem.,3
2014,sem17,Ciudad de México,H,16
2014,sem17,Ciudad de México,M,22
2014,sem17,Durango,Sem.,0
2014,sem17,Durango,H,2
2014,sem17,Durango,M,3
2014,sem17,Guanajuato,Sem.,0
2014,sem17,Guanajuato,H,0
2014,sem17,Guanajuato,M,2
2014,sem17,Guerrero,Sem.,0
2014,sem17,Guerrero,H,4
2014,sem17,Guerrero,M,8
2014,sem17,Hidalgo,Sem.,0
2014,sem17,Hidalgo,H,3
2014,sem17,Hidalgo,M,4
2014,sem17,Jalisco,Sem.,0
2014,sem17,Jalisco,H,3
2014,sem17,Jalisco,M,5
2014,sem17,México,Sem.,2
2014,sem17,México,H,23
2014,sem17,México,M,28
2014,sem17,Michoacán,Sem.,3
2014,sem17,Michoacán,H,18
2014,sem17,Michoacán,M,13
2014,sem17,Morelos,Sem.,1
2014,sem17,Morelos,H,3
2014,sem17,Morelos,M,9
2014,sem17,Nayarit,Sem.,1
2014,sem17,Nayarit,H,4
2014,sem17,Nayarit,M,10
2014,sem17,Nuevo León,Sem.,3
2014,sem17,Nuevo León,H,23
2014,sem17,Nuevo León,M,34
2014,sem17,Oaxaca,Sem.,0
2014,sem17,Oaxaca,H,5
2014,sem17,Oaxaca,M,8
2014,sem17,Puebla,Sem.,0
2014,sem17,Puebla,H,1
2014,sem17,Puebla,M,1
2014,sem17,Querétaro,Sem.,0
2014,sem17,Querétaro,H,2
2014,sem17,Querétaro,M,0
2014,sem17,Quintana Roo,Sem.,0
2014,sem17,Quintana Roo,H,1
2014,sem17,Quintana Roo,M,9
2014,sem17,San Luis Potosí,Sem.,0
2014,sem17,San Luis Potosí,H,4
2014,sem17,San Luis Potosí,M,2
2014,sem17,Sinaloa,Sem.,3
2014,sem17,Sinaloa,H,19
2014,sem17,Sinaloa,M,31
2014,sem17,Sonora,Sem.,2
2014,sem17,Sonora,H,22
2014,sem17,Sonora,M,23
2014,sem17,Tabasco,Sem.,0
2014,sem17,Tabasco,H,2
2014,sem17,Tabasco,M,6
2014,sem17,Tamaulipas,Sem.,1
2014,sem17,Tamaulipas,H,11
